"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","LithDataProvider","ConstDataProvider","Link"
"CODWR","349","Colorado Division of Water Resources","NHP-WY-018","40.093327","-102.648551","NAD83","User supplied","15 m","4076","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","375","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/Well/349"
"CODWR","348","Colorado Division of Water Resources","NHP-WY-019","40.100562","-102.601192","NAD83","Digitized","10 m","4022","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","420","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/Well/348"
"CODWR","396","Colorado Division of Water Resources","NHP-WY-030","40.135819","-102.800767","NAD83","User supplied","15 m","4187","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","353","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","121","Washington County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/396"
"CODWR","374","Colorado Division of Water Resources","NHP-WY-020","40.164058","-102.685389","NAD83","Digitized","15 m","4085.93","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","358","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/374"
"CODWR","589","Colorado Division of Water Resources","NHP-CY-018","40.165545","-102.241306","NAD83","User supplied","15 m","3720","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","310","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/589"
"CODWR","534","Colorado Division of Water Resources","NHP-SH-015","40.194433","-102.434645","NAD83","User supplied","15 m","3871","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/534"
"CODWR","538","Colorado Division of Water Resources","NHP-SH-017","40.224431","-102.542147","NAD83","User supplied","15 m","3952.44","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","372","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/538"
"CODWR","549","Colorado Division of Water Resources","NHP-SH-028","40.30749","-102.252417","NAD83","User supplied","15 m","3710.29","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","319","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/549"
"CODWR","384","Colorado Division of Water Resources","NHP-WY-062","40.34349","-102.69883","NAD83","Digitized","10 m","4016.85","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","385","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/384"
"CODWR","570","Colorado Division of Water Resources","NHP-SH-046","40.384989","-102.449362","NAD83","User supplied","15 m","3863.69","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","450","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/570"
"CODWR","454","Colorado Division of Water Resources","NHP-FR-025","40.44971","-102.526489","NAD83","Digitized","10 m","3939.43","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/454"
"CODWR","504","Colorado Division of Water Resources","NHP-FR-030","40.46471","-102.897706","NAD83","User supplied","15 m","4302.77","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","80","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","075","Logan County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/504"
"CODWR","1104","Colorado Division of Water Resources","NHP-FR-014","40.465122","-102.30618","NAD83","Spotted from quarters","20 m","3777","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","354","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/1104"
"CODWR","49522","Colorado Division of Water Resources","NHP-FR-027","40.500489","-102.736125","NAD83","Spotted from section lines","20 m","4163","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","277","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","075","Logan County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/49522"
"CODWR","476","Colorado Division of Water Resources","NHP-FR-052","40.570268","-102.495746","NAD83","User supplied","15 m","3913.21","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","182","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Domestic, Stock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/476"
"CODWR","471","Colorado Division of Water Resources","NHP-FR-046","40.57277","-102.29741","NAD83","User supplied","15 m","3758.44","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","285","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/471"
"CODWR","507","Colorado Division of Water Resources","NHP-FR-055","40.57999","-102.857701","NAD83","User supplied","15 m","4307.24","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","194","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","075","Logan County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Domestic, Stock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/507"
"CODWR","490","Colorado Division of Water Resources","NHP-FR-072","40.624157","-102.637137","NAD83","User supplied","15 m","4035.06","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","173","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/490"
"CODWR","487","Colorado Division of Water Resources","NHP-FR-068","40.683048","-102.451022","NAD83","User supplied","15 m","3898.96","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","288","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/487"
"CODWR","512","Colorado Division of Water Resources","NHP-FR-076","40.694436","-102.826028","NAD83","User supplied","15 m","4262.57","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","166","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","075","Logan County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/512"
"CODWR","516","Colorado Division of Water Resources","NHP-FR-086","40.761104","-102.675468","NAD83","User supplied","15 m","4101.01","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","075","Logan County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/516"
"CODWR","428","Colorado Division of Water Resources","NHP-MB-012","40.841381","-102.511577","NAD83","User supplied","15 m","3971.66","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","370","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","115","Sedgwick County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/428"
"CODWR","427","Colorado Division of Water Resources","NHP-MB-011","40.822771","-102.324353","NAD83","User supplied","15 m","3822.73","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","400","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","115","Sedgwick County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/427"
"CODWR","417","Colorado Division of Water Resources","NHP-MB-002","40.777773","-102.227963","NAD83","User supplied","15 m","3732","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","295","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","115","Sedgwick County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/417"
"CODWR","149927","Colorado Division of Water Resources","NHP-AR-001","39.944836","-102.071972","NAD83","Spotted from section lines","20 m","3371","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","83","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/149927"
"CODWR","542","Colorado Division of Water Resources","NHP-SH-047","40.348325","-102.136856","NAD83","User supplied","15 m","3643.04","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","335","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/542"
"CODWR","462","Colorado Division of Water Resources","NHP-FR-037","40.567216","-102.172409","NAD83","User supplied","15 m","3653.06","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","274","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/462"
"CODWR","520","Colorado Division of Water Resources","NHP-SH-004","40.204158","-102.0888","NAD83","User supplied","15 m","3599.6","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","260","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/520"
"CODWR","416","Colorado Division of Water Resources","NHP-MB-001","40.762774","-102.145462","NAD83","User supplied","15 m","3661.4","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","295","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","115","Sedgwick County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Stock","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/416"
"CODWR","439","Colorado Division of Water Resources","NHP-FR-003","40.451661","-102.070464","NAD83","User supplied","15 m","3575.77","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","260","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/439"
"CODWR","479","Colorado Division of Water Resources","NHP-FR-058","40.617773","-102.084351","NAD83","User supplied","15 m","3604.47","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","245","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","095","Phillips County","TO","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/479"
"CODWR","149866","Colorado Division of Water Resources","NHP-MB-008","40.877175","-102.127487","NAD83","Spotted from quarters","20 m","3672","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","410","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","115","Sedgwick County","TO","Ogallala","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","CODWR","CODWR","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/149866"
